0,040728
0,042231
0,043728
0,045221
0,039395
0,040889
0,042378
0,036589
0,038081
0,032320
0,033814
0,028082
0,029579
0,031069
0,025373
0,026866
0,028354
0,029836
0,031313
0,032785
0,027146
0,028620
0,030089
0,031552
0,033011
0,034464
0,028882
0,023320
0,017777
0,019247
0,020711
0,022170
0,016668
0,018130
0,019586
0,014117
0,015575
0,010131
0,011592
0,013047
0,014497
0,015942
0,017382
0,018817
0,020247
0,021673
0,023093
0,024509
0,025920
0,027326
0,028728
0,030125
0,031517
0,032904
0,034287
0,035665
0,037038
0,031741
0,033116
0,027843
0,029220
0,030593
0,031961
0,033325
0,034684
0,036039
0,037389
0,032178
0,033530
0,034878
0,036221
0,037560
0,038895
0,033732
0,035069
0,036401
0,037729
0,039053
0,040372
0,041687
0,042998
0,044305
0,045607
0,046906
0,041820
0,043121
0,038058
0,039360
0,040658
0,041952
0,043241
0,044527
0,039510
0,040797
0,042081
0,043360
0,044636
0,045907
0,047175
0,048438
0,049698
0,050954
0,052206
0,053454
0,054698
0,055938
0,051011
0,052254
0,053492
0,048591
0,049832
0,044952
0,046194
0,041334
0,042578
0,043818
0,045054
0,046286
0,047515
0,042697
0,043928
0,039130
0,034347
0,029579
0,024824
0,026072
0,021337
0,022586
0,017871
0,019122
0,020369
0,021612
0,022852
0,024088
0,025320
0,026549
0,027774
0,028996
0,030214
0,031428
0,032639
0,033846
0,029210
0,030419
0,031624
0,032826
0,034024
0,029422
0,030622
0,031818
0,033011
0,034200
0,035386
0,036568
0,037747
0,033192
0,034373
0,029836
0,031018
0,026499
0,027682
0,028862
0,030039
0,025546
0,026724
0,027899
0,029070
0,030238
0,031403
0,032565
0,033723
0,034878
0,036030
0,037178
0,038324
0,039466
0,040605
0,041741
0,042873
0,044003
0,045129
0,040728
0,041856
0,042980
0,038600
0,039726
0,040849
0,041969
0,043086
0,044200
0,045310
0,046418
0,047523
0,048625
0,049723
0,050819
0,051912
0,053002
0,054089
0,055173
0,056254
0,057332
0,058407
0,059480
0,060549
0,056268
0,057339
0,053074
0,048820
0,044578
0,045658
0,046736
0,047811
0,048884
0,049953
0,051019
0,052083
0,053144
0,054202
0,055258
0,056310
0,057360
0,058407
0,059452
0,060493
0,061532
0,062569
0,063602
0,064633
0,065661
0,066687
0,067710
0,068730
0,064593
0,065615
0,066634
0,067650
0,068664
0,069675
0,070684
0,071690
0,072693
0,073694
0,074692
0,070606
0,071605
0,067533
0,068534
0,069533
0,070529
0,071522
0,072513
0,073502
0,069463
0,070453
0,071440
0,067419
0,063407
0,064400
0,065390
0,061396
0,062387
0,063376
0,064363
0,065347
0,066328
0,067307
0,068284
0,064326
0,065304
0,066279
0,067253
0,068223
0,064290
0,065262
0,066231
0,067199
0,068163
0,064254
0,060354
0,061324
0,062291
0,063256
0,064218
0,060342
0,061306
0,062267
0,063227
0,064184
0,065138
0,066090
0,067040
0,067988
0,068934
0,069877
0,070818
0,066989
0,063169
0,064115
0,065058
0,065999
0,066938
0,067875
0,068809
0,069741
0,070671
0,071599
0,072525
0,073448
0,074370
0,075289
0,076206
0,077121
0,073361
0,074277
0,075191
0,076102
0,077012
0,073274
0,069544
0,070458
0,066741
0,067656
0,068569
0,064866
0,061172
0,057487
0,058407
0,059326
0,060242
0,061156
0,062069
0,062979
0,059321
0,060232
0,061141
0,062048
0,062953
0,063856
0,064757
0,065655
0,066552
0,067447
0,068340
0,069230
0,070119
0,071006
0,071890
0,072773
0,073654
0,074533
0,075410
0,076284
0,077157
0,078028
0,078897
0,079764
0,080630
0,081493
0,077920
0,078784
0,075222
0,076087
0,072535
0,073402
0,074266
0,075129
0,071594
0,072458
0,073320
0,074180
0,075038
0,075894
0,076748
0,077600
0,078451
0,079300
0,080146
0,080991
0,081835
0,078342
0,079187
0,080029
0,080870
0,081708
0,082545
0,083380
0,084214
0,080749
0,081583
0,078129
0,078964
0,079798
0,080630
0,077191
0,078024
0,074595
0,075429
0,076261
0,077091
0,077920
0,074509
0,071106
0,071938
0,072768
0,073597
0,070209
0,071039
0,071867
0,072693
0,073518
0,074340
0,075161
0,075981
0,076798
0,077614
0,078428
0,079241
0,080051
0,080861
0,081668
0,082474
0,083278
0,084080
0,084881
0,085680
0,086478
0,087273
0,088067
0,088860
0,089651
0,090440
0,091228
0,092014
0,088704
0,085401
0,086191
0,086979
0,087765
0,088550
0,089333
0,090115
0,086834
0,087616
0,088397
0,085128
0,085910
0,082650
0,083433
0,084214
0,080965
0,081747
0,082528
0,083307
0,080072
0,080852
0,081631
0,082407
0,083183
0,083956
0,084728
0,081515
0,082288
0,083059
0,083829
0,080630
0,081400
0,082170
0,082938
0,079751
0,080520
0,077342
0,078112
0,078880
0,079646
0,080411
0,081175
0,081937
0,082697
0,083456
0,084214
0,084970
0,081822
0,082579
0,083334
0,084088
0,084841
0,085592
0,086341
0,087090
0,087836
0,088581
0,089325
0,090068
0,090809
0,091548
0,092286
0,093023
0,093758
0,090653
0,091389
0,088292
0,089029
0,089765
0,086679
0,087415
0,088150
0,088884
0,089616
0,090347
0,087277
0,088009
0,088739
0,089468
0,086411
0,087141
0,084092
0,084822
0,085552
0,086279
0,087006
0,087731
0,088454
0,089177
0,089898
0,090617
0,087594
0,088314
0,089033
0,089751
0,086739
0,083733
0,084454
0,085173
0,082177
0,082897
0,079909
0,076926
0,077649
0,074674
0,075397
0,076120
0,076841
0,077560
0,074599
0,075319
0,076038
0,076756
0,077472
0,078188
0,078901
0,075958
0,076672
0,077385
0,078097
0,078808
0,079517
0,080226
0,080932
0,081638
0,082342
0,079422
0,076507
0,077214
0,077920
0,078624
0,079327
0,076425
0,077129
0,077832
0,078533
0,079233
0,079932
0,080630
0,081326
0,082021
0,082715
0,083407
0,084099
0,084789
0,085478
0,086165
0,086852
0,087537
0,088221
0,088904
0,089585
0,090266
0,087408
0,088089
0,088769
0,085921
0,086601
0,083759
0,084441
0,081606
0,082288
0,082969
0,083648
0,084327
0,081504
0,082184
0,082861
0,083538
0,084214
0,084888
0,082080
0,082755
0,079954
0,077157
0,074366
0,075045
0,075723
0,076400
0,077076
0,077751
0,074973
0,075649
0,072878
0,073554
0,074228
0,074902
0,075575
0,072816
0,073489
0,074161
0,074832
0,075501
0,072754
0,073424
0,074094
0,074762
0,075429
0,076094
0,076759
0,074027
0,071300
0,071967
0,072633
0,073297
0,073961
0,071245
0,068534
0,065827
0,063125
0,060428
0,057735
0,055046
0,055721
0,056394
0,053713
0,054387
0,051713
0,052387
0,053061
0,053733
0,054404
0,055074
0,055743
0,056411
0,057077
0,057743
0,058407
0,055754
0,056419
0,057083
0,057746
0,058407
0,059068
0,059727
0,060386
0,061043
0,061700
0,062355
0,063009
0,063662
0,061032
0,061686
0,062339
0,062990
0,060370
0,061022
0,058407
0,055797
0,056451
0,053847
0,054502
0,055155
0,052558
0,053213
0,053866
0,054518
0,055168
0,052582
0,053234
0,053884
0,054533
0,055182
0,055829
0,056475
0,057120
0,057764
0,055194
0,052629
0,050067
0,050715
0,051362
0,052007
0,049455
0,050101
0,050746
0,051390
0,052033
0,052675
0,053316
0,053956
0,054595
0,055233
0,055870
0,056506
0,057141
0,057774
0,058407
0,055880
0,056513
0,057146
0,057777
0,058407
0,059037
0,059665
0,060293
0,060919
0,061545
0,062169
0,062793
0,063415
0,064037
0,064657
0,065277
0,065896
0,066513
0,064015
0,061520
0,062140
0,062759
0,063376
0,063993
0,061508
0,062125
0,062742
0,063357
0,060880
0,061496
0,062111
0,062725
0,060256
0,060871
0,058407
0,055948
0,056564
0,054110
0,054726
0,052277
0,052894
0,053511
0,054126
0,051685
0,052300
0,052915
0,050481
0,051096
0,051710
0,049282
0,049897
0,050511
0,048089
0,045670
0,043256
0,040845
0,041463
0,039057
0,039676
0,040294
0,040911
0,038513
0,039130
0,039747
0,037355
0,037972
0,035585
0,033201
0,030821
0,031441
0,032060
0,032678
0,030306
0,027937
0,028557
0,029175
0,029793
0,027432
0,028050
0,028668
0,029284
0,029900
0,030514
0,031128
0,028778
0,026431
0,027046
0,027661
0,028274
0,028887
0,029499
0,030110
0,030720
0,031329
0,031937
0,032544
0,033150
0,033756
0,034360
0,034964
0,035567
0,036169
0,033846
0,034448
0,035050
0,035650
0,036250
0,036849
0,037447
0,038044
0,038640
0,036330
0,036927
0,037523
0,038117
0,038711
0,039305
0,039897
0,040488
0,041079
0,041669
0,042257
0,039964
0,040553
0,041141
0,038853
0,039442
0,037158
0,037747
0,035468
0,036058
0,036646
0,037234
0,034962
0,035550
0,036138
0,033871
0,034459
0,035046
0,035632
0,036217
0,033958
0,034544
0,035128
0,035712
0,036295
0,036878
0,037459
0,038040
0,035793
0,036373
0,034131
0,034712
0,035292
0,035872
0,033636
0,034216
0,034795
0,035374
0,035951
0,036528
0,034301
0,034878
0,032655
0,033233
0,033809
0,031592
0,032169
0,029955
0,030533
0,031109
0,031685
0,029478
0,030054
0,030630
0,031204
0,031778
0,032351
0,032923
0,033494
0,034064
0,034634
0,035203
0,035771
0,033580
0,031391
0,031961
0,029777
0,030347
0,030916
0,031484
0,029306
0,029875
0,030443
0,031010
0,031576
0,032142
0,029973
0,027806
0,028373
0,028939
0,029505
0,030069
0,030633
0,031196
0,031759
0,032320
0,032881
0,033441
0,034001
0,034559
0,035117
0,035674
0,036230
0,034083
0,034640
0,032496
0,033053
0,033610
0,034165
0,032028
0,032584
0,033139
0,033693
0,034246
0,034799
0,032670
0,030544
0,031098
0,031651
0,032204
0,032756
0,033307
0,033858
0,031741
0,029627
0,030178
0,030729
0,031280
0,031829
0,032378
0,032926
0,033474
0,034020
0,034566
0,035112
0,035656
0,036200
0,036743
0,034645
0,032550
0,033094
0,033638
0,034181
0,032092
0,032635
0,033177
0,031093
0,029011
0,029555
0,027477
0,028021
0,025947
0,026491
0,027035
0,027578
0,028120
0,026052
0,026595
0,024531
0,025074
0,025616
0,026158
0,024099
0,024641
0,025182
0,025723
0,026262
0,026801
0,027339
0,027877
0,028414
0,026366
0,026903
0,027440
0,027975
0,028510
0,029045
0,027005
0,024967
0,025502
0,026037
0,024004
0,024539
0,025074
0,025608
0,026141
0,026674
0,027205
0,027736
0,025713
0,026244
0,026775
0,024755
0,025286
0,025817
0,026346
0,026875
0,027404
0,027931
0,028458
0,028984
0,029510
0,027502
0,025496
0,026023
0,026549
0,027074
0,027599
0,028123
0,028647
0,026649
0,027173
0,027696
0,028219
0,028740
0,026749
0,027271
0,027793
0,028313
0,028833
0,029353
0,029872
0,030390
0,028407
0,028926
0,029444
0,027465
0,025490
0,026009
0,026527
0,024555
0,022586
0,023106
0,023625
0,021660
0,019698
0,020218
0,020737
0,021256
0,019298
0,019817
0,017863
0,015912
0,013963
0,014484
0,015004
0,015524
0,016043
0,016561
0,017079
0,015138
0,015656
0,013717
0,014236
0,012301
0,012819
0,010887
0,011406
0,011924
0,012442
0,012958
0,013475
0,011550
0,009627
0,010144
0,008225
0,008742
0,009259
0,009775
0,010291
0,010806
0,011320
0,011834
0,012347
0,012859
0,013371
0,013882
0,014393
0,014903
0,012997
0,013507
0,014017
0,014525
0,015034
0,015542
0,016049
0,016555
0,017061
0,017567
0,018071
0,018575
0,019079
0,019582
0,020084
0,018192
0,018694
0,019196
0,017308
0,017810
0,018312
0,018813
0,016929
0,017431
0,017931
0,016052
0,014174
0,014676
0,015177
0,013303
0,013805
0,014305
0,014805
0,015305
0,015804
0,016302
0,014436
0,014934
0,015432
0,015929
0,014068
0,014565
0,015062
0,015559
